"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"";"";"FT_TEXTANCHOR";"165";"1962";"188";"2000";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"152";"2080";"205";"2115";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"454";"438";"632";"468";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1968";"656";"2186";"702";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"166";"1730";"190";"1765";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1812";"720";"1820";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2206";"720";"2212";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2074";"720";"2082";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1944";"720";"1950";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1550";"720";"1556";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1680";"720";"1688";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1418";"720";"1426";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1286";"720";"1294";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1156";"720";"1162";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2468";"720";"2476";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"3124";"720";"3132";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2534";"2278";"2542";"2390";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"3256";"720";"3264";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2994";"720";"3000";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2336";"720";"2344";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2862";"720";"2870";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2730";"720";"2738";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2600";"720";"2606";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1024";"720";"1032";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"760";"712";"3392";"720";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"436";"198";"3304";"204";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"116";"948";"3392";"956";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"116";"638";"3392";"644";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"436";"496";"3304";"504";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"3330";"2326";"3390";"2388";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"116";"1576";"3392";"1582";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"1230";"2326";"1290";"2388";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"118";"2326";"178";"2388";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"3330";"100";"3390";"162";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"118";"100";"178";"162";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"116";"2198";"3392";"2204";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"116";"644";"122";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"3388";"644";"3394";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"760";"644";"768";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"232";"644";"240";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"892";"720";"900";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"3298";"204";"3306";"502";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"436";"204";"444";"502";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1736";"2384";"2540";"2392";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1736";"2272";"2540";"2278";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
